day_obs,visit,detector,band,physical_filter,ra,dec,zenithDistance,zeroPoint,skyBg,skyNoise,psfSigma,psfArea,nPsfStar,astromOffsetMean,astromOffsetStd,expTime,astrometry_matches_count,cosmic_ray_count,final_psf_sigma,matched_psf_star_count,photometry_matches_count,psf_available_star_count,psf_good_star_count,saturated_source_count,star_count
20230704,86090089,0,r,R,210.9007154317695,54.30947276844549,37.6260871887207,27.37371063232422,446.60260009765625,18.307321548461914,2.398369073867798,90.32740020751953,5,0.011644347570836544,0.0031786307226866484,40.0,7.0,17.0,2.3996622556536784,7.0,9.0,10.0,10.0,3.0,9.0
20230704,86090090,0,i,I,211.03492956538457,54.36950376805969,37.7961311340332,26.4449520111084,260.64251708984375,14.683265686035156,2.1564228534698486,73.06031799316406,6,3.557670130716062e-11,3.081033692065027e-11,40.0,3.0,12.0,2.1521631257357123,11.0,2.0,8.0,8.0,2.0,12.0
20230704,86090091,0,i,I,210.90089447308787,54.309456610408226,38.0445671081543,27.073497772216797,262.8044738769531,14.628913879394531,2.029559373855591,64.90133666992188,6,0.019659938290715218,0.00645167101174593,40.0,7.0,11.0,2.033126197487997,9.0,10.0,12.0,12.0,3.0,10.0
20230704,86090092,0,i,I,210.90085937839234,54.3094412165894,38.22114562988281,27.006269454956055,264.53662109375,14.740711212158203,2.134188413619995,69.38221740722656,8,0.02944125235080719,0.012472664937376976,40.0,8.0,8.0,2.135175777544472,10.0,12.0,12.0,12.0,2.0,10.0
20230704,86090093,0,i,I,210.90080536811186,54.309444257035146,38.397891998291016,27.0028018951416,263.5939636230469,14.813253402709961,2.3580260276794434,87.26428985595703,8,0.03344184160232544,0.01597399078309536,40.0,8.0,24.0,2.3562345395041833,10.0,11.0,11.0,11.0,2.0,11.0
20230704,86090094,0,i,I,210.900841415654,54.30947836545014,38.5745849609375,26.988073348999023,264.41375732421875,14.56640338897705,2.325606107711792,77.35680389404297,7,0.01611356995999813,0.009799357503652573,40.0,8.0,16.0,2.325361121242674,10.0,11.0,11.0,11.0,3.0,11.0
20230707,86121102,0,r,R,210.9117411223712,54.3128954589091,27.73093032836914,25.926044464111328,33.841400146484375,7.981012344360352,2.0005970001220703,64.94258117675781,8,0.015512131154537201,0.011644002050161362,10.0,7.0,8.0,2.0058455796137182,8.0,9.0,8.0,8.0,0.0,11.0
20230707,86121103,0,r,R,210.9122789467089,54.305287435343914,30.345857620239258,25.89912223815918,30.46642303466797,7.794663429260254,2.3761937618255615,82.94699096679688,8,0.04709792137145996,0.02508532628417015,10.0,8.0,4.0,2.378585120065832,10.0,11.0,8.0,8.0,0.0,11.0
20230707,86121112,0,r,R,210.9122540369121,54.30553348768085,35.13565444946289,27.389598846435547,106.37197875976562,11.201451301574707,2.8939878940582275,118.62489318847656,9,0.011617638170719147,0.0019824954215437174,40.0,8.0,13.0,2.8961301595228095,12.0,15.0,10.0,10.0,3.0,17.0
20230707,86121113,0,r,R,210.91229704566433,54.30550328282594,35.32659912109375,27.38158416748047,106.01162719726562,11.125336647033691,2.9585978984832764,126.28092956542969,6,0.01607796549797058,0.010831867344677448,40.0,8.0,29.0,2.969933605805496,9.0,11.0,8.0,8.0,1.0,12.0
20230707,86121114,0,r,R,210.91221479167544,54.30550221276993,35.706329345703125,27.256484985351562,106.172607421875,11.175759315490723,2.7820465564727783,81.79637908935547,1,0.05698980391025543,0.019861368462443352,40.0,6.0,15.0,2.818534417657419,7.0,6.0,4.0,4.0,3.0,9.0
20230707,86121115,0,r,R,210.91236896623067,54.305499164071755,35.92152404785156,27.383342742919922,106.55215454101562,11.132810592651367,3.0573811531066895,142.1243438720703,7,0.01412281859666109,0.005761570297181606,40.0,7.0,17.0,3.055494122171027,10.0,13.0,9.0,9.0,1.0,14.0
20230707,86121116,0,r,R,210.91223775590808,54.30548612842959,36.11799240112305,27.403121948242188,107.32381439208984,11.133954048156738,2.7915432453155518,116.43248748779297,7,0.010912124998867512,0.008340624161064625,40.0,7.0,13.0,2.7891405395826383,11.0,15.0,9.0,9.0,4.0,16.0
