day_obs,visit,detector,band,physical_filter,ra,dec,zenithDistance,zeroPoint,skyBg,skyNoise,psfSigma,psfArea,nPsfStar,astromOffsetMean,astromOffsetStd,expTime,astrometry_matches_count,cosmic_ray_count,final_psf_sigma,matched_psf_star_count,photometry_matches_count,psf_available_star_count,psf_good_star_count,saturated_source_count,star_count
20250803,93461338,0,b,B,300.17689907651015,22.70646318955511,17.140615463256836,23.59779167175293,3.406332492828369,6.371086597442627,2.248838186264038,103.86305236816406,20,0.043438754975795746,0.024890070781111717,4.0,27.0,8.0,2.2354730660731645,23.0,31.0,27.0,27.0,3.0,27.0
20250803,93461339,0,b,B,300.17674484272453,22.706539743045443,17.218381881713867,23.583736419677734,2.838768720626831,6.388514518737793,2.2178659439086914,110.35397338867188,17,0.055461425334215164,0.0278563741594553,4.0,26.0,6.0,2.2169322684999866,20.0,29.0,23.0,23.0,0.0,25.0
20250803,93461340,0,b,B,300.1766740657552,22.706498528926687,17.288776397705078,23.597089767456055,3.102902889251709,6.384796619415283,2.315791368484497,124.69945526123047,10,0.05175461247563362,0.025682300329208374,4.0,21.0,6.0,2.306276743662094,14.0,21.0,13.0,13.0,3.0,17.0
20250803,93461341,0,b,B,300.1767457786182,22.706491822592856,17.359777450561523,23.613422393798828,3.629122018814087,6.359675407409668,2.643076181411743,116.21858215332031,12,0.06240230053663254,0.02056531235575676,4.0,12.0,3.0,2.604732688285299,19.0,25.0,16.0,16.0,3.0,21.0
20250803,93461342,0,b,B,300.1767985853859,22.706394879650986,17.431560516357422,23.81009292602539,3.7822251319885254,6.396360874176025,2.4984445571899414,116.45572662353516,15,0.03726845979690552,0.021436234936118126,4.0,21.0,5.0,2.489569801277288,18.0,25.0,22.0,22.0,3.0,21.0
20250803,93461343,0,b,B,300.17674601271165,22.706288271244606,17.50408935546875,23.613117218017578,3.604400396347046,6.423712730407715,2.304182767868042,88.40702819824219,23,0.04448101669549942,0.026782428845763206,4.0,27.0,8.0,2.28538402237885,30.0,55.0,30.0,28.0,3.0,34.0
20250803,93461344,0,b,B,300.1767671972544,22.706391888026605,17.57708168029785,23.829099655151367,3.120626449584961,6.406988620758057,2.093205451965332,80.98988342285156,22,0.04122723639011383,0.021645229309797287,4.0,29.0,13.0,2.073382893007773,26.0,34.0,31.0,30.0,4.0,28.0
20250803,93461345,0,b,B,300.17680086379517,22.70651479793343,17.650720596313477,23.580078125,3.392422676086426,6.416325092315674,2.0724387168884277,103.361328125,19,0.042625557631254196,0.022131428122520447,4.0,27.0,6.0,2.0485746215395437,23.0,31.0,25.0,25.0,3.0,26.0
20250803,93461346,0,b,B,300.17670699644356,22.706534644816383,17.725170135498047,23.815776824951172,3.3947367668151855,6.369858264923096,2.263298749923706,72.11357879638672,11,0.06573465466499329,0.025775479152798653,4.0,24.0,4.0,2.166474933833725,16.0,22.0,13.0,13.0,0.0,18.0
20250803,93461347,0,b,B,300.1767501837833,22.70650036326101,17.800273895263672,23.81680679321289,3.4671499729156494,6.353694915771484,2.386503219604492,108.10676574707031,18,0.039860256016254425,0.016383489593863487,4.0,26.0,9.0,2.372196967849425,21.0,30.0,25.0,25.0,3.0,25.0
20250803,93461348,0,b,B,300.1767599884565,22.70646280416953,17.876018524169922,23.59832763671875,3.0399129390716553,6.3662614822387695,2.2314984798431396,107.40089416503906,22,0.051215603947639465,0.027700502425432205,4.0,29.0,7.0,2.213292073846325,25.0,49.0,31.0,30.0,1.0,28.0
